,kenteken,voertuigsoort,merk,handelsbenaming,vervaldatum_apk,datum_tenaamstelling,inrichting,eerste_kleur,tweede_kleur,aantal_cilinders,massa_ledig_voertuig,massa_rijklaar,datum_eerste_toelating,datum_eerste_tenaamstelling_in_nederland,wacht_op_keuren,wam_verzekerd,aantal_deuren,aantal_wielen,europese_voertuigcategorie,plaats_chassisnummer,type_gasinstallatie,vermogen_massarijklaar,wielbasis,export_indicator,openstaande_terugroepactie_indicator,taxi_indicator,jaar_laatste_registratie_tellerstand,tellerstandoordeel,code_toelichting_tellerstandoordeel,tenaamstellen_mogelijk,vervaldatum_apk_dt,datum_tenaamstelling_dt,datum_eerste_toelating_dt,datum_eerste_tenaamstelling_in_nederland_dt,maximum_last_onder_de_vooras_sen_tezamen_koppeling,api_gekentekende_voertuigen_assen,api_gekentekende_voertuigen_brandstof,api_gekentekende_voertuigen_carrosserie,api_gekentekende_voertuigen_carrosserie_specifiek,api_gekentekende_voertuigen_voertuigklasse,afstand_hart_koppeling_tot_achterzijde_voertuig,afstand_voorzijde_voertuig_tot_hart_koppeling,lengte,breedte,technische_max_massa_voertuig,volgnummer_wijziging_eu_typegoedkeuring,maximum_massa_samenstelling,bruto_bpm,aantal_zitplaatsen,cilinderinhoud,toegestane_maximum_massa_voertuig,maximum_massa_trekken_ongeremd,maximum_trekken_massa_geremd,catalogusprijs,type,typegoedkeuringsnummer,variant,uitvoering,aantal_rolstoelplaatsen,zuinigheidsclassificatie,maximum_ondersteunende_snelheid,maximale_constructiesnelheid
461,02SGNK,Personenauto,BMW,3ER REIHE,20230812,20210409,sedan,BLAUW,Niet geregistreerd,6,1435,1535,20060110,20060110,Geen verstrekking in Open Data,Ja,4,4,M1,op r. schroefveerkoker onder motorkap,,0.10,276,Nee,Ja,Nee,2022,Logisch,00,Ja,2023-08-12T00:00:00.000,2021-04-09T00:00:00.000,2006-01-10T00:00:00.000,2006-01-10T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,452,0,1980,0,3655,15763,5,2497,1980,745,1600,61318,,e1*2001/116*0308*03,VB11,02,0,E,0.00,
462,02SGVB,Personenauto,BMW,7 SERIES 760LI AUT.,20150730,20100526,sedan,BLAUW,Niet geregistreerd,12,3440,3540,20060102,20060102,Geen verstrekking in Open Data,Ja,4,4,M1,op r. schroefveerkoker onder motorkap,,0.09,312,Nee,Nee,Nee,2014,Logisch,00,Ja,2015-07-30T00:00:00.000,2010-05-26T00:00:00.000,2006-01-02T00:00:00.000,2006-01-02T00:00:00.000,0,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,,,,,3930,,,47592,4,5972,3930,,,,,,,,,,,
463,02SHVX,Personenauto,BMW,3ER REIHE,20230309,20140503,cabriolet,BLAUW,Niet geregistreerd,6,1560,1660,20000929,20060109,Geen verstrekking in Open Data,Ja,2,4,M1,op r. schroefveerkoker onder motorkap,,0.10,273,Nee,Nee,Nee,2022,Geen oordeel,05,Ja,2023-03-09T00:00:00.000,2014-05-03T00:00:00.000,2000-09-29T00:00:00.000,2006-01-09T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,449,0,2005,1,3680,17799,4,2979,2005,730,1600,,,e1*98/14*0146*03,BS51,21,0,,,
464,02SPJG,Personenauto,BMW,1ER REIHE,20221128,20211209,hatchback,BLAUW,Niet geregistreerd,4,1220,1320,20060324,20060324,Geen verstrekking in Open Data,Ja,4,4,M1,op r. schroefveerkoker onder motorkap,,0.06,266,Nee,Nee,Nee,2021,Logisch,00,Ja,2022-11-28T00:00:00.000,2021-12-09T00:00:00.000,2006-03-24T00:00:00.000,2006-03-24T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,423,0,1745,0,3020,8079,5,1596,1745,635,1200,33403,,e1*2001/116*0287*08,UF11,01,0,D,,
465,02SPN8,Personenauto,BMW,3ER REIHE,20230322,20200530,sedan,BLAUW,Niet geregistreerd,4,1325,1425,20090319,20111219,Geen verstrekking in Open Data,Ja,4,4,M1,r. schroefveerkoker,,0.06,276,Nee,Ja,Nee,2022,Onlogisch,04,Ja,2023-03-22T00:00:00.000,2020-05-30T00:00:00.000,2009-03-19T00:00:00.000,2011-12-19T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,453,0,1870,0,3045,5511,5,1599,1870,695,1100,,390L,e1*2001/116*0308*11,PF31,AA,0,A,,
466,02SRPH,Personenauto,BMW,3ER REIHE,20221211,20201212,sedan,BLAUW,Niet geregistreerd,4,1335,1435,20060420,20060420,Geen verstrekking in Open Data,Ja,4,4,M1,op r. schroefveerkoker onder motorkap,,0.07,276,Nee,Nee,Nee,2022,Logisch,00,Ja,2022-12-11T00:00:00.000,2020-12-12T00:00:00.000,2006-04-20T00:00:00.000,2006-04-20T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,452,0,1880,0,3205,9200,5,1995,1880,695,1250,37476,,e1*2001/116*0308*04,VA51,01,0,B,,
467,02STPP,Personenauto,BMW,116I,20230727,20210124,stationwagen,BLAUW,Niet geregistreerd,4,1220,1320,20060508,20060508,Geen verstrekking in Open Data,Ja,4,4,M1,op r. schroefveerkoker onder motorkap,,0.06,266,Nee,Nee,Nee,2022,Logisch,00,Ja,2023-07-27T00:00:00.000,2021-01-24T00:00:00.000,2006-05-08T00:00:00.000,2006-05-08T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,423,0,1745,0,3020,6561,5,1596,1745,635,1200,27890,187,e1*2001/116*0287*09,UF11,01,0,D,,
468,02SVR7,Personenauto,BMW,"M3, 3ER REIHE",20230525,20220824,sedan,BLAUW,Niet geregistreerd,6,1435,1535,19960123,20111208,Geen verstrekking in Open Data,Ja,4,4,M1,r. in watergoot v. voorruit,,0.15,271,Nee,Nee,Nee,2022,Geen oordeel,05,Ja,2023-05-25T00:00:00.000,2022-08-24T00:00:00.000,1996-01-23T00:00:00.000,2011-12-08T00:00:00.000,0,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,0,0,1950,1,0,19629,5,3201,1950,,,,,e1*93/81*0032*00,CD91,CD91,0,,,
469,02SXHT,Personenauto,BMW,3ER REIHE,20230305,20160702,stationwagen,BLAUW,Niet geregistreerd,4,1480,1580,20060609,20060609,Geen verstrekking in Open Data,Ja,4,4,M1,op r. schroefveerkoker onder motorkap,,0.08,276,Nee,Nee,Nee,2022,Logisch,00,Ja,2023-03-05T00:00:00.000,2016-07-02T00:00:00.000,2006-06-09T00:00:00.000,2006-06-09T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,452,0,2045,0,3720,14004,5,1995,2045,750,1600,51591,,e1*2001/116*0308*04,VU31,11,0,C,,
470,02SZS6,Personenauto,BMW,5ER REIHE,20230104,20130305,stationwagen,BLAUW,Niet geregistreerd,4,1690,1790,20120104,20120104,Geen verstrekking in Open Data,Ja,4,4,M1,r. motorruimte,,0.08,297,Nee,Nee,Nee,2022,Logisch,00,Ja,2023-01-04T00:00:00.000,2013-03-05T00:00:00.000,2012-01-04T00:00:00.000,2012-01-04T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,491,0,2355,0,4445,11209,5,1997,2355,750,2000,69001,5K,e1*2007/46*0455*03,XL11,5A100,0,A,0.00,
471,02TDL7,Personenauto,BMW,1ER REIHE,20230701,20200627,stationwagen,BLAUW,Niet geregistreerd,4,1285,1385,20120106,20120106,Geen verstrekking in Open Data,Ja,4,4,M1,r. motorruimte,,0.07,269,Nee,Nee,Nee,2022,Logisch,00,Ja,2023-07-01T00:00:00.000,2020-06-27T00:00:00.000,2012-01-06T00:00:00.000,2012-01-06T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,432,0,1840,0,3115,4924,5,1598,1840,650,1200,38352,1K4,e1*2007/46*0283*04,1A11,A2,0,B,0.00,
472,02TGH7,Personenauto,BMW,320D,20220910,20200824,sedan,BLAUW,Niet geregistreerd,4,1395,1495,20120120,20120120,Geen verstrekking in Open Data,Nee,4,4,M1,r. motorruimte,,0.08,276,Nee,Ja,Nee,2021,Logisch,00,Nee,2022-09-10T00:00:00.000,2020-08-24T00:00:00.000,2012-01-20T00:00:00.000,2012-01-20T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,453,0,1940,0,0,6345,5,1995,1940,,,39899,3L,e1*2007/46*0314*03,PP51,5A,0,A,,
473,02THPL,Personenauto,BMW,3ER REIHE,20230617,20190617,stationwagen,BLAUW,Niet geregistreerd,6,1475,1575,20060915,20060915,Geen verstrekking in Open Data,Ja,4,4,M1,op r. schroefveerkoker onder motorkap,,0.10,276,Nee,Nee,Nee,2022,Logisch,00,Ja,2023-06-17T00:00:00.000,2019-06-17T00:00:00.000,2006-09-15T00:00:00.000,2006-09-15T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,452,0,2040,0,3715,15178,5,2497,2040,750,1600,58483,,e1*2001/116*0308*04,VS11,02,0,E,,
474,02THXD,Personenauto,BMW,118I,20221014,20210812,stationwagen,BLAUW,Niet geregistreerd,4,1273,1373,20060921,20060921,Geen verstrekking in Open Data,Ja,4,4,M1,op r. schroefveerkoker onder motorkap,G3 gasinstallatie,0.07,266,Nee,Nee,Nee,2022,Logisch,00,Ja,2022-10-14T00:00:00.000,2021-08-12T00:00:00.000,2006-09-21T00:00:00.000,2006-09-21T00:00:00.000,0,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,423,0,1750,0,3025,7200,5,1995,1750,650,1200,29856,187,e1*2001/116*0287*09,UF31,01,0,D,,
475,02TKB6,Personenauto,BMW,5ER GRAN TURISMO REIHE,20230217,20160528,sedan,BLAUW,Niet geregistreerd,6,1970,2070,20120217,20120217,Geen verstrekking in Open Data,Ja,4,4,M1,r. motorruimte,,0.11,307,Nee,Nee,Nee,2022,Logisch,00,Ja,2023-02-17T00:00:00.000,2016-05-28T00:00:00.000,2012-02-17T00:00:00.000,2012-02-17T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,500,0,2625,0,4825,24111,5,2979,2625,750,2100,108822,GT,e1*2007/46*0215*04,SP21,5A000,0,D,0.00,
476,02TKJ4,Personenauto,BMW,5ER REIHE,20230531,20161013,stationwagen,BLAUW,Niet geregistreerd,6,1720,1820,20120222,20120222,Geen verstrekking in Open Data,Ja,4,4,M1,r. motorruimte,,0.11,297,Nee,Nee,Nee,2022,Logisch,00,Ja,2023-05-31T00:00:00.000,2016-10-13T00:00:00.000,2012-02-22T00:00:00.000,2012-02-22T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,491,0,2395,0,4485,11741,5,2996,2395,750,2000,74927,5K,e1*2007/46*0455*03,MZ71,5A100,0,C,0.00,
477,02TL39,Personenauto,BMW,728,20240728,20220531,Niet geregistreerd,BLAUW,Niet geregistreerd,6,1586,1686,19780114,19780114,Geen verstrekking in Open Data,Ja,4,4,M1,r. tegen schutbord onder motorkap,,0.00,280,Nee,Nee,Nee,2022,Logisch,00,Ja,2024-07-28T00:00:00.000,2022-05-31T00:00:00.000,1978-01-14T00:00:00.000,1978-01-14T00:00:00.000,0,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
478,02TNTR,Personenauto,BMW,3ER REIHE,20230509,20150915,cabriolet,BLAUW,Niet geregistreerd,4,1480,1580,20031021,20061124,Geen verstrekking in Open Data,Ja,2,4,M1,op r. schroefveerkoker onder motorkap,,0.07,273,Nee,Nee,Nee,2022,Geen oordeel,05,Ja,2023-05-09T00:00:00.000,2015-09-15T00:00:00.000,2003-10-21T00:00:00.000,2006-11-24T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,449,0,1925,0,3400,15319,4,1995,1925,680,1400,,,e1*2001/116*0146*09,BW71,31,0,C,,
479,02TPG3,Personenauto,BMW,1ER REIHE,20230829,20220721,stationwagen,BLAUW,Niet geregistreerd,4,1290,1390,20120314,20120314,Geen verstrekking in Open Data,Ja,4,4,M1,r. motorruimte,,0.09,269,Nee,Nee,Nee,2022,Logisch,00,Ja,2023-08-29T00:00:00.000,2022-07-21T00:00:00.000,2012-03-14T00:00:00.000,2012-03-14T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,432,0,1845,0,3120,4845,5,1598,1845,670,1200,37429,1K4,e1*2007/46*0283*05,1A31,5A200,0,B,0.00,
480,02TPPT,Personenauto,BMW,1ER REIHE,20230908,20200221,hatchback,BLAUW,Niet geregistreerd,4,1205,1305,20070102,20070102,Geen verstrekking in Open Data,Ja,4,4,M1,op r. schroefveerkoker onder motorkap,,0.07,266,Nee,Nee,Nee,2022,Logisch,00,Ja,2023-09-08T00:00:00.000,2020-02-21T00:00:00.000,2007-01-02T00:00:00.000,2007-01-02T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,423,0,1730,0,3005,8578,5,1995,1730,650,1200,34861,,e1*2001/116*0287*05,UF31,01,0,D,,
481,02TRFT,Personenauto,BMW,3ER REIHE,20230602,20200520,stationwagen,BLAUW,Niet geregistreerd,4,1405,1505,20070103,20070103,Geen verstrekking in Open Data,Ja,4,4,M1,op r. schroefveerkoker onder motorkap,,0.06,276,Nee,Ja,Nee,2022,Logisch,00,Ja,2023-06-02T00:00:00.000,2020-05-20T00:00:00.000,2007-01-03T00:00:00.000,2007-01-03T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,452,0,1970,0,3295,10941,5,1995,1970,735,1250,43800,,e1*2001/116*0308*05,VR51,01,0,C,,
482,02TRJZ,Personenauto,BMW,3ER REIHE,20230411,20211227,sedan,BLAUW,Niet geregistreerd,6,1390,1490,20070103,20070103,Geen verstrekking in Open Data,Ja,4,4,M1,op r. schroefveerkoker onder motorkap,,0.11,276,Nee,Ja,Nee,2022,Logisch,00,Ja,2023-04-11T00:00:00.000,2021-12-27T00:00:00.000,2007-01-03T00:00:00.000,2007-01-03T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,452,0,1950,0,3625,12748,5,2497,1950,745,1600,50010,,e1*2001/116*0308*05,VB11,01,0,D,,
483,02TRX5,Personenauto,BMW,3ER REIHE,20230331,20210224,sedan,BLAUW,Niet geregistreerd,4,1430,1530,20120329,20120329,Geen verstrekking in Open Data,Ja,4,4,M1,r. motorruimte,,0.12,281,Nee,Nee,Nee,2022,Logisch,00,Ja,2023-03-31T00:00:00.000,2021-02-24T00:00:00.000,2012-03-29T00:00:00.000,2012-03-29T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,462,0,2005,0,3680,7498,5,1997,2005,745,1600,55420,3L,e1*2007/46*0314*07,3A51,5A000,0,B,,
484,02TTR2,Personenauto,BMW,1ER REIHE,20230413,20180918,stationwagen,BLAUW,Niet geregistreerd,4,1285,1385,20120413,20120413,Geen verstrekking in Open Data,Ja,4,4,M1,r. motorruimte,,0.07,269,Nee,Nee,Nee,2022,Logisch,00,Ja,2023-04-13T00:00:00.000,2018-09-18T00:00:00.000,2012-04-13T00:00:00.000,2012-04-13T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,432,0,1840,0,3115,4614,5,1598,1840,650,1200,34723,1K4,e1*2007/46*0283*05,1A11,5A200,0,B,,
485,02TVGF,Personenauto,BMW,5ER REIHE,20230830,20220114,sedan,BLAUW,Niet geregistreerd,6,1465,1565,20070202,20070202,Geen verstrekking in Open Data,Ja,4,4,M1,op r. schroefveerkoker onder motorkap,,0.08,289,Nee,Nee,Nee,2022,Logisch,00,Ja,2023-08-30T00:00:00.000,2022-01-14T00:00:00.000,2007-02-02T00:00:00.000,2007-02-02T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,484,0,2030,0,3830,15503,5,2497,2030,750,1800,60019,,e1*2001/116*0230*08,NE31,02,0,D,,
486,02TVZ5,Personenauto,BMW,1ER REIHE,20230426,20210427,stationwagen,BLAUW,Niet geregistreerd,4,1265,1365,20120426,20120426,Geen verstrekking in Open Data,Ja,4,4,M1,r. motorruimte,,0.07,269,Nee,Nee,Nee,2022,Logisch,00,Ja,2023-04-26T00:00:00.000,2021-04-27T00:00:00.000,2012-04-26T00:00:00.000,2012-04-26T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,432,0,1820,0,3095,4263,5,1598,1820,650,1200,32623,1K4,e1*2007/46*0283*05,1A11,5H200,0,B,,
487,02TXHR,Personenauto,BMW,3ER REIHE,20230408,20190429,stationwagen,BLAUW,Niet geregistreerd,4,1495,1595,20070226,20070226,Geen verstrekking in Open Data,Ja,4,4,M1,op r. schroefveerkoker onder motorkap,,0.08,276,Nee,Ja,Nee,2022,Logisch,00,Ja,2023-04-08T00:00:00.000,2019-04-29T00:00:00.000,2007-02-26T00:00:00.000,2007-02-26T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,452,0,2060,0,3735,16471,5,1995,2060,750,1600,59841,,e1*2001/116*0308*05,VU31,12,0,E,,
488,02XFB7,Personenauto,BMW,3ER REIHE,20230716,20210717,sedan,BLAUW,Niet geregistreerd,4,1395,1495,20120526,20120526,Geen verstrekking in Open Data,Ja,4,4,M1,r. motorruimte,,0.09,281,Nee,Nee,Nee,2022,Logisch,00,Ja,2023-07-16T00:00:00.000,2021-07-17T00:00:00.000,2012-05-26T00:00:00.000,2012-05-26T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,462,0,1970,0,3545,5967,5,1997,1970,695,1500,43524,3L,e1*2007/46*0314*07,3B11,5A200,0,B,0.00,
489,02XFG7,Personenauto,BMW,3ER REIHE,20230112,20220708,stationwagen,BLAUW,Niet geregistreerd,4,1480,1580,20120529,20120529,Geen verstrekking in Open Data,Ja,4,4,M1,r. motorruimte,,0.08,276,Nee,Nee,Nee,2022,Logisch,00,Ja,2023-01-12T00:00:00.000,2022-07-08T00:00:00.000,2012-05-29T00:00:00.000,2012-05-29T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,453,0,2045,0,0,7017,5,1995,2045,,,42736,3K,e1*2007/46*0315*05,UY71,5A,0,B,,
490,02XGVJ,Personenauto,BMW,1ER REIHE,20221203,20201210,stationwagen,BLAUW,Niet geregistreerd,4,1250,1350,20070522,20070522,Geen verstrekking in Open Data,Ja,4,4,M1,op r. schroefveerkoker onder motorkap,,0.08,266,Nee,Nee,Nee,2022,Logisch,00,Ja,2022-12-03T00:00:00.000,2020-12-10T00:00:00.000,2007-05-22T00:00:00.000,2007-05-22T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,424,0,1775,0,3050,8126,5,1995,1775,650,1200,34892,187,e1*2001/116*0287*10,UE51,AA,0,B,,
491,02XHKJ,Personenauto,BMW,X REIHE,20120920,20120127,MPV,BLAUW,Niet geregistreerd,6,1825,1925,20040211,20070621,Geen verstrekking in Open Data,Nee,4,4,M1,r. tegen schutbord onder motorkap,,0.08,279,Nee,Nee,Nee,2011,Geen oordeel,05,Nee,2012-09-20T00:00:00.000,2012-01-27T00:00:00.000,2004-02-11T00:00:00.000,2007-06-21T00:00:00.000,0,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,457,0,2350,0,4425,16920,5,2993,2350,750,2000,,,e1*2001/116*0249*02,PB51,01,0,F,0.00,
492,02XJPB,Personenauto,BMW,5ER REIHE,20230629,20161125,stationwagen,BLAUW,Niet geregistreerd,6,1595,1695,20070625,20070625,Geen verstrekking in Open Data,Ja,4,4,M1,op r. schroefveerkoker onder motorkap,,0.08,289,Nee,Nee,Nee,2022,Logisch,00,Ja,2023-06-29T00:00:00.000,2016-11-25T00:00:00.000,2007-06-25T00:00:00.000,2007-06-25T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,484,0,2220,0,4080,17052,5,2497,2220,750,1800,67318,,e1*2001/116*0230*09,PU31,AB,0,B,,
493,02XKHH,Personenauto,BMW,1ER REIHE,20220503,20170810,stationwagen,BLAUW,Niet geregistreerd,4,1295,1395,20070626,20070626,Geen verstrekking in Open Data,Ja,4,4,M1,op r. schroefveerkoker onder motorkap,,0.08,266,Nee,Nee,Nee,2021,Logisch,00,Ja,2022-05-03T00:00:00.000,2017-08-10T00:00:00.000,2007-06-26T00:00:00.000,2007-06-26T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,424,0,1830,0,3105,8464,5,1995,1830,690,1200,32780,187,e1*2001/116*0287*10,UD71,AA,0,B,,
