,kenteken,voertuigsoort,merk,handelsbenaming,datum_tenaamstelling,inrichting,eerste_kleur,tweede_kleur,aantal_cilinders,massa_ledig_voertuig,massa_rijklaar,datum_eerste_toelating,datum_eerste_tenaamstelling_in_nederland,wacht_op_keuren,wam_verzekerd,aantal_deuren,aantal_wielen,afstand_hart_koppeling_tot_achterzijde_voertuig,afstand_voorzijde_voertuig_tot_hart_koppeling,lengte,breedte,europese_voertuigcategorie,plaats_chassisnummer,technische_max_massa_voertuig,volgnummer_wijziging_eu_typegoedkeuring,vermogen_massarijklaar,wielbasis,export_indicator,openstaande_terugroepactie_indicator,taxi_indicator,maximum_massa_samenstelling,jaar_laatste_registratie_tellerstand,tellerstandoordeel,code_toelichting_tellerstandoordeel,tenaamstellen_mogelijk,datum_tenaamstelling_dt,datum_eerste_toelating_dt,datum_eerste_tenaamstelling_in_nederland_dt,maximum_last_onder_de_vooras_sen_tezamen_koppeling,api_gekentekende_voertuigen_assen,api_gekentekende_voertuigen_brandstof,api_gekentekende_voertuigen_carrosserie,api_gekentekende_voertuigen_carrosserie_specifiek,api_gekentekende_voertuigen_voertuigklasse,vervaldatum_apk,bruto_bpm,aantal_zitplaatsen,cilinderinhoud,toegestane_maximum_massa_voertuig,catalogusprijs,type,typegoedkeuringsnummer,variant,uitvoering,aantal_rolstoelplaatsen,vervaldatum_apk_dt,zuinigheidsclassificatie,maximum_ondersteunende_snelheid,maximum_massa_trekken_ongeremd,maximum_trekken_massa_geremd
876,04LLL8,Personenauto,TOYOTA,TOYOTA PRIUS,20140321,hatchback,WIT,Niet geregistreerd,4,1345,1445,20100608,20100608,Geen verstrekking in Open Data,Ja,4,4,0,0,446,0,M1,by bodemplaat r. voorzitting,1805,0,0.00,270,Nee,Nee,Nee,0,2022,Logisch,00,Ja,2014-03-21T00:00:00.000,2010-06-08T00:00:00.000,2010-06-08T00:00:00.000,0,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,20230724,,5,1798,1805,29240,XW3(A),e11*2001/116*0264*00,ZVW30(H),ZVW30L-AHXEBW(1A),0,2023-07-24T00:00:00.000,A,0.00,,
877,04LNG4,Personenauto,TOYOTA,TOYOTA AYGO,20190801,hatchback,WIT,Niet geregistreerd,3,780,880,20100618,20100618,Geen verstrekking in Open Data,Ja,4,4,0,0,342,0,M1,r. op bodemplaat by voorzitting,1190,1,0.06,234,Nee,Nee,Nee,0,2022,Logisch,00,Ja,2019-08-01T00:00:00.000,2010-06-18T00:00:00.000,2010-06-18T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,20230619,,4,998,1190,9465,AB1,e11*2001/116*0236*07,KGB10(H),KGB10L-AHMRKW(1H),0,2023-06-19T00:00:00.000,A,,,
878,04LRB5,Personenauto,TOYOTA,TOYOTA AYGO,20191009,hatchback,WIT,Niet geregistreerd,3,805,905,20100716,20100716,Geen verstrekking in Open Data,Ja,4,4,0,0,342,0,M1,r. op bodemplaat by voorzitting,1190,1,0.06,234,Nee,Nee,Nee,0,2022,Logisch,00,Ja,2019-10-09T00:00:00.000,2010-07-16T00:00:00.000,2010-07-16T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,20230815,,4,998,1190,10690,AB1,e11*2001/116*0236*07,KGB10(H),KGB10L-AHMGKW(1H),0,2023-08-15T00:00:00.000,A,,,
879,04LRL8,Personenauto,TOYOTA,TOYOTA PRIUS,20220823,hatchback,WIT,Niet geregistreerd,4,1345,1445,20100616,20100616,Geen verstrekking in Open Data,Ja,4,4,0,0,446,0,M1,by bodemplaat r. voorzitting,1805,0,0.00,270,Nee,Nee,Nee,0,2022,Logisch,00,Ja,2022-08-23T00:00:00.000,2010-06-16T00:00:00.000,2010-06-16T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,20230823,,5,1798,1805,29240,XW3(A),e11*2001/116*0264*00,ZVW30(H),ZVW30L-AHXEBW(1A),0,2023-08-23T00:00:00.000,A,0.00,,
880,04LRR5,Personenauto,TOYOTA,TOYOTA AYGO,20210629,hatchback,WIT,Niet geregistreerd,3,780,880,20100617,20100617,Geen verstrekking in Open Data,Ja,4,4,0,0,342,0,M1,r. op bodemplaat by voorzitting,1190,1,0.06,234,Nee,Nee,Nee,0,2022,Logisch,00,Ja,2021-06-29T00:00:00.000,2010-06-17T00:00:00.000,2010-06-17T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,20230617,,4,998,1190,9465,AB1,e11*2001/116*0236*07,KGB10(H),KGB10L-AHMRKW(1H),0,2023-06-17T00:00:00.000,A,,,
881,04LVF9,Personenauto,TOYOTA,TOYOTA AYGO,20200128,hatchback,WIT,Niet geregistreerd,3,780,880,20100709,20100709,Geen verstrekking in Open Data,Ja,4,4,0,0,342,0,M1,r. op bodemplaat by voorzitting,1190,1,0.06,234,Nee,Ja,Nee,0,2022,Logisch,00,Ja,2020-01-28T00:00:00.000,2010-07-09T00:00:00.000,2010-07-09T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,20230728,,4,998,1190,9465,AB1,e11*2001/116*0236*07,KGB10(H),KGB10L-AHMRKW(1H),0,2023-07-28T00:00:00.000,A,,,
882,04LZB4,Personenauto,TOYOTA,TOYOTA AYGO,20161103,hatchback,WIT,Niet geregistreerd,3,795,895,20100730,20100730,Geen verstrekking in Open Data,Ja,2,4,0,0,342,0,M1,r. op bodemplaat by voorzitting,1180,1,0.06,234,Nee,Nee,Nee,0,2021,Logisch,00,Ja,2016-11-03T00:00:00.000,2010-07-30T00:00:00.000,2010-07-30T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,20221104,,4,998,1180,10500,AB1,e11*2001/116*0236*07,KGB10(G),KGB10L-AGMGKW(1H),0,2022-11-04T00:00:00.000,A,,,
883,04LZL1,Personenauto,TOYOTA,TOYOTA AYGO,20140429,hatchback,WIT,Niet geregistreerd,3,815,915,20100802,20100802,Geen verstrekking in Open Data,Ja,4,4,0,0,342,0,M1,r. op bodemplaat by voorzitting,1190,1,0.05,234,Nee,Nee,Nee,0,2022,Logisch,00,Ja,2014-04-29T00:00:00.000,2010-08-02T00:00:00.000,2010-08-02T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,20230428,,4,998,1190,11340,AB1,e11*2001/116*0236*07,KGB10(H),KGB10L-AHGGKW(1H),0,2023-04-28T00:00:00.000,B,,,
884,04NBK5,Personenauto,TOYOTA,TOYOTA AURIS,20171202,MPV,WIT,Niet geregistreerd,4,1365,1465,20100803,20100803,Geen verstrekking in Open Data,Ja,4,4,0,0,425,0,M1,by bodemplaat r. voorzitting,1805,0,0.01,260,Nee,Nee,Nee,0,2022,Logisch,00,Ja,2017-12-02T00:00:00.000,2010-08-03T00:00:00.000,2010-08-03T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,20221218,,5,1798,1805,26900,HE15U(A),e11*2007/46*0018*00,ZWE150(H),ZWE150L-DHXGBW(1K),0,2022-12-18T00:00:00.000,A,,,
885,04NBV9,Personenauto,TOYOTA,TOYOTA AYGO,20201222,hatchback,WIT,Niet geregistreerd,3,780,880,20100805,20100805,Geen verstrekking in Open Data,Ja,4,4,0,0,342,0,M1,r. op bodemplaat by voorzitting,1190,1,0.06,234,Nee,Nee,Nee,0,2022,Logisch,00,Ja,2020-12-22T00:00:00.000,2010-08-05T00:00:00.000,2010-08-05T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,20230422,,4,998,1190,9465,AB1,e11*2001/116*0236*07,KGB10(H),KGB10L-AHMRKW(1H),0,2023-04-22T00:00:00.000,A,,,
886,04NFD6,Personenauto,TOYOTA,TOYOTA AYGO,20200523,hatchback,WIT,Niet geregistreerd,3,780,880,20100902,20100902,Geen verstrekking in Open Data,Ja,4,4,0,0,342,0,M1,r. op bodemplaat by voorzitting,1190,1,0.06,234,Nee,Nee,Nee,0,2022,Logisch,00,Ja,2020-05-23T00:00:00.000,2010-09-02T00:00:00.000,2010-09-02T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,20230519,,4,998,1190,9465,AB1,e11*2001/116*0236*07,KGB10(H),KGB10L-AHMRKW(1H),0,2023-05-19T00:00:00.000,A,,,
887,04NFX9,Personenauto,TOYOTA,TOYOTA AYGO,20160602,hatchback,WIT,Niet geregistreerd,3,795,895,20100830,20100830,Geen verstrekking in Open Data,Ja,2,4,0,0,342,0,M1,r. op bodemplaat by voorzitting,1180,1,0.06,234,Nee,Nee,Nee,0,2022,Logisch,00,Ja,2016-06-02T00:00:00.000,2010-08-30T00:00:00.000,2010-08-30T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,20230905,,4,998,1180,9775,AB1,e11*2001/116*0236*07,KGB10(G),KGB10L-AGMGKW(1H),0,2023-09-05T00:00:00.000,A,,,
888,04NGK4,Personenauto,TOYOTA,TOYOTA AYGO,20210323,hatchback,WIT,Niet geregistreerd,3,805,905,20100903,20100903,Geen verstrekking in Open Data,Ja,4,4,0,0,342,0,M1,r. op bodemplaat by voorzitting,1190,1,0.06,234,Nee,Nee,Nee,0,2021,Logisch,00,Ja,2021-03-23T00:00:00.000,2010-09-03T00:00:00.000,2010-09-03T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,20221103,,4,998,1190,10690,AB1,e11*2001/116*0236*07,KGB10(H),KGB10L-AHMGKW(1H),0,2022-11-03T00:00:00.000,A,,,
889,04NHB2,Personenauto,TOYOTA,TOYOTA IQ,20150304,coupe,WIT,Niet geregistreerd,3,835,935,20100907,20100907,Geen verstrekking in Open Data,Ja,2,4,0,0,299,0,M1,by dwarsbalk,1215,0,0.05,200,Nee,Nee,Nee,0,2021,Logisch,00,Ja,2015-03-04T00:00:00.000,2010-09-07T00:00:00.000,2010-09-07T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,20221111,,4,998,1215,15125,AJ1(A),e6*2001/116*0119*04,KGJ10(G),KGJ10L-BGXNGW(2E),0,2022-11-11T00:00:00.000,B,,,
890,04NHZ3,Personenauto,TOYOTA,TOYOTA YARIS,20141212,MPV,WIT,Niet geregistreerd,3,960,1060,20100920,20100920,Geen verstrekking in Open Data,Ja,4,4,0,0,379,0,M1,r. op bodemplaat by voorzitting,1440,0,0.05,246,Nee,Nee,Nee,2190,2022,Logisch,00,Ja,2014-12-12T00:00:00.000,2010-09-20T00:00:00.000,2010-09-20T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,20230924,634,5,998,1440,11500,XP9F(A),e11*2001/116*0249*05,KSP90(H),KSP90L-CHMRKW(1F),0,2023-09-24T00:00:00.000,A,0.00,530,750
891,04NHZ4,Personenauto,TOYOTA,TOYOTA IQ,20100917,coupe,WIT,Niet geregistreerd,3,820,920,20100917,20100917,Geen verstrekking in Open Data,Ja,2,4,0,0,299,0,M1,by dwarsbalk,1215,0,0.05,200,Nee,Nee,Nee,0,2022,Logisch,00,Ja,2010-09-17T00:00:00.000,2010-09-17T00:00:00.000,2010-09-17T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,20230712,,4,998,1215,13825,AJ1(A),e6*2001/116*0119*04,KGJ10(G),KGJ10L-BGMRGW(2E),0,2023-07-12T00:00:00.000,A,,,
892,04NKF3,Personenauto,TOYOTA,TOYOTA AURIS,20120428,MPV,WIT,Niet geregistreerd,4,1355,1455,20101007,20101007,Geen verstrekking in Open Data,Ja,4,4,0,0,425,0,M1,by bodemplaat r. voorzitting,1805,0,0.01,260,Nee,Nee,Nee,0,2021,Logisch,00,Ja,2012-04-28T00:00:00.000,2010-10-07T00:00:00.000,2010-10-07T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,20221016,,5,1798,1805,23740,HE15U(A),e11*2007/46*0018*02,ZWE150(H),ZWE150L-DHXNBW(2M),0,2022-10-16T00:00:00.000,A,,,
893,04NKJ4,Personenauto,TOYOTA,TOYOTA AYGO,20201003,hatchback,WIT,Niet geregistreerd,3,805,905,20101008,20101008,Geen verstrekking in Open Data,Ja,4,4,0,0,342,0,M1,r. op bodemplaat by voorzitting,1190,0,0.06,234,Nee,Ja,Nee,0,2022,Logisch,00,Ja,2020-10-03T00:00:00.000,2010-10-08T00:00:00.000,2010-10-08T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,20231001,,4,998,1190,10690,AB1,e11*2001/116*0236*08,KGB10(H),KGB10L-AHMGKW(3J),0,2023-10-01T00:00:00.000,A,,,
894,04NKV8,Personenauto,TOYOTA,TOYOTA AYGO,20190904,hatchback,WIT,Niet geregistreerd,3,780,880,20100930,20100930,Geen verstrekking in Open Data,Ja,4,4,0,0,342,0,M1,r. op bodemplaat by voorzitting,1190,0,0.06,234,Nee,Nee,Nee,0,2022,Logisch,00,Ja,2019-09-04T00:00:00.000,2010-09-30T00:00:00.000,2010-09-30T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,20230930,,4,998,1190,9465,AB1,e11*2001/116*0236*08,KGB10(H),KGB10L-AHMRKW(3J),0,2023-09-30T00:00:00.000,A,,,
895,04NLR5,Personenauto,TOYOTA,TOYOTA AURIS,20220208,MPV,WIT,Niet geregistreerd,4,1355,1455,20101108,20101108,Geen verstrekking in Open Data,Ja,4,4,0,0,425,0,M1,by bodemplaat r. voorzitting,1805,0,0.01,260,Nee,Nee,Nee,0,2022,Logisch,00,Ja,2022-02-08T00:00:00.000,2010-11-08T00:00:00.000,2010-11-08T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,20230114,,5,1798,1805,22990,HE15U(A),e11*2007/46*0018*02,ZWE150(H),ZWE150L-DHXNBW(2M),0,2023-01-14T00:00:00.000,A,,,
896,04NND6,Personenauto,TOYOTA,TOYOTA AURIS,20170320,MPV,WIT,Niet geregistreerd,4,1355,1455,20101123,20101123,Geen verstrekking in Open Data,Ja,4,4,0,0,425,0,M1,by bodemplaat r. voorzitting,1805,0,0.01,260,Nee,Nee,Nee,0,2021,Logisch,00,Ja,2017-03-20T00:00:00.000,2010-11-23T00:00:00.000,2010-11-23T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,20221220,,5,1798,1805,22990,HE15U(A),e11*2007/46*0018*02,ZWE150(H),ZWE150L-DHXNBW(2M),0,2022-12-20T00:00:00.000,A,,,
897,04NPG4,Personenauto,TOYOTA,TOYOTA RAV4,20130826,MPV,WIT,Niet geregistreerd,4,1480,1580,20101027,20101027,Geen verstrekking in Open Data,Ja,4,4,0,0,0,0,M1,op bodemplaat onder r. voorzitting,2110,0,0.07,256,Nee,Nee,Nee,3610,2021,Logisch,00,Ja,2013-08-26T00:00:00.000,2010-10-27T00:00:00.000,2010-10-27T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,20221029,8068,5,1987,2110,38811,XA3(A),e6*2001/116*0105*07,ZSA30(W),ZSA30L-BWXGPW(2H),0,2022-10-29T00:00:00.000,D,0.00,750,1500
898,04NPK2,Personenauto,TOYOTA,TOYOTA AYGO,20101021,hatchback,WIT,Niet geregistreerd,3,795,895,20101021,20101021,Geen verstrekking in Open Data,Ja,2,4,0,0,342,0,M1,r. op bodemplaat by voorzitting,1180,0,0.06,234,Nee,Nee,Nee,0,2021,Logisch,00,Ja,2010-10-21T00:00:00.000,2010-10-21T00:00:00.000,2010-10-21T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,20221103,,4,998,1180,10500,AB1,e11*2001/116*0236*08,KGB10(G),KGB10L-AGMGKW(3J),0,2022-11-03T00:00:00.000,A,,,
899,04NPV3,Personenauto,TOYOTA,TOYOTA IQ,20101103,coupe,WIT,Niet geregistreerd,3,835,935,20101103,20101103,Geen verstrekking in Open Data,Ja,2,4,0,0,299,0,M1,by dwarsbalk,1215,0,0.05,200,Nee,Nee,Nee,0,2021,Logisch,00,Ja,2010-11-03T00:00:00.000,2010-11-03T00:00:00.000,2010-11-03T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,20221103,,4,998,1215,16434,AJ1(A),e6*2001/116*0119*05,KGJ10(G),KGJ10L-BGXNGW(2F),0,2022-11-03T00:00:00.000,B,,,
900,04NRJ9,Personenauto,TOYOTA,TOYOTA YARIS,20160518,MPV,WIT,Niet geregistreerd,3,960,1060,20101126,20101126,Geen verstrekking in Open Data,Ja,4,4,0,0,379,0,M1,r. op bodemplaat by voorzitting,1440,0,0.05,246,Nee,Nee,Nee,2190,2021,Logisch,00,Ja,2016-05-18T00:00:00.000,2010-11-26T00:00:00.000,2010-11-26T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,20221126,723,5,998,1440,11975,XP9F(A),e11*2001/116*0249*05,KSP90(H),KSP90L-CHMRKW(1F),0,2022-11-26T00:00:00.000,A,0.00,530,750
901,04NRS2,Personenauto,TOYOTA,TOYOTA PRIUS,20101101,hatchback,WIT,Niet geregistreerd,4,1345,1445,20100922,20101101,Geen verstrekking in Open Data,Ja,4,4,0,0,446,0,M1,by bodemplaat r. voorzitting,1805,0,0.00,270,Nee,Nee,Nee,0,2022,Geen oordeel,05,Ja,2010-11-01T00:00:00.000,2010-09-22T00:00:00.000,2010-11-01T00:00:00.000,0,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,20230922,,5,1798,1805,,XW3(A),e11*2001/116*0264*00,ZVW30(H),ZVW30L-AHXEBW(2A),0,2023-09-22T00:00:00.000,A,0.00,,
902,04NSK3,Personenauto,TOYOTA,LAND CRUISER HARD TOP TURBO D,20150320,stationwagen,WIT,Niet geregistreerd,4,1718,1818,19860910,20101101,Geen verstrekking in Open Data,Nee,3,4,0,0,0,0,M1,tegen r. balk a. vooras,2210,0,0.03,231,Nee,Nee,Nee,4210,2014,Geen oordeel,05,Nee,2015-03-20T00:00:00.000,1986-09-10T00:00:00.000,2010-11-01T00:00:00.000,0,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,20150916,,5,2446,2210,,,,,,,2015-09-16T00:00:00.000,,,750,2500
903,04NTR4,Personenauto,TOYOTA,TOYOTA AYGO,20220805,hatchback,WIT,Niet geregistreerd,3,780,880,20101120,20101120,Geen verstrekking in Open Data,Ja,4,4,0,0,342,0,M1,r. op bodemplaat by voorzitting,1190,0,0.06,234,Nee,Nee,Nee,0,2022,Logisch,00,Ja,2022-08-05T00:00:00.000,2010-11-20T00:00:00.000,2010-11-20T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,20230401,,4,998,1190,9465,AB1,e11*2001/116*0236*08,KGB10(H),KGB10L-AHMRKW(3J),0,2023-04-01T00:00:00.000,A,,,
904,04NXF8,Personenauto,TOYOTA,TOYOTA AYGO,20190406,hatchback,WIT,Niet geregistreerd,3,805,905,20110108,20110108,Geen verstrekking in Open Data,Ja,4,4,0,0,342,0,M1,r. op bodemplaat by voorzitting,1190,0,0.06,234,Nee,Nee,Nee,0,2021,Logisch,00,Ja,2019-04-06T00:00:00.000,2011-01-08T00:00:00.000,2011-01-08T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,20230108,,4,998,1190,10690,AB1,e11*2001/116*0236*08,KGB10(H),KGB10L-AHMGKW(3J),0,2023-01-08T00:00:00.000,A,,,
905,04NXZ6,Personenauto,TOYOTA,TOYOTA AURIS,20130622,MPV,WIT,Niet geregistreerd,4,1365,1465,20110103,20110103,Geen verstrekking in Open Data,Ja,4,4,0,0,425,0,M1,by bodemplaat r. voorzitting,1805,0,0.01,260,Nee,Nee,Nee,0,2022,Logisch,00,Ja,2013-06-22T00:00:00.000,2011-01-03T00:00:00.000,2011-01-03T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,20230103,,5,1798,1805,27650,HE15U(A),e11*2007/46*0018*02,ZWE150(H),ZWE150L-DHXGBW(1M),0,2023-01-03T00:00:00.000,A,,,
906,04NZHH,Personenauto,TOYOTA,TOYOTA COROLLA,20220622,hatchback,WIT,Niet geregistreerd,4,1110,1210,20040409,20040409,Geen verstrekking in Open Data,Ja,4,4,0,0,0,0,M1,midden op schutbord onder motorkap,1655,0,0.06,260,Nee,Nee,Nee,2655,2022,Logisch,00,Ja,2022-06-22T00:00:00.000,2004-04-09T00:00:00.000,2004-04-09T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,20230619,3924,5,1398,1655,,,e11*98/14*0179*04,ZZE120(H),ZZE120L-DHMDKW(1E),0,2023-06-19T00:00:00.000,C,,450,1000
907,04PBF7,Personenauto,TOYOTA,TOYOTA AURIS,20201114,MPV,WIT,Niet geregistreerd,4,1355,1455,20110107,20110107,Geen verstrekking in Open Data,Ja,4,4,0,0,425,0,M1,by bodemplaat r. voorzitting,1805,0,0.01,260,Nee,Nee,Nee,0,2022,Logisch,00,Ja,2020-11-14T00:00:00.000,2011-01-07T00:00:00.000,2011-01-07T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,20230107,,5,1798,1805,26900,HE15U(A),e11*2007/46*0018*02,ZWE150(H),ZWE150L-DHXNBW(1M),0,2023-01-07T00:00:00.000,A,,,
