;kenteken;voertuigsoort;merk;handelsbenaming;datum_tenaamstelling;inrichting;eerste_kleur;tweede_kleur;aantal_cilinders;massa_ledig_voertuig;massa_rijklaar;datum_eerste_toelating;datum_eerste_tenaamstelling_in_nederland;wacht_op_keuren;wam_verzekerd;aantal_deuren;aantal_wielen;europese_voertuigcategorie;plaats_chassisnummer;vermogen_massarijklaar;wielbasis;export_indicator;openstaande_terugroepactie_indicator;taxi_indicator;jaar_laatste_registratie_tellerstand;tellerstandoordeel;code_toelichting_tellerstandoordeel;tenaamstellen_mogelijk;datum_tenaamstelling_dt;datum_eerste_toelating_dt;datum_eerste_tenaamstelling_in_nederland_dt;maximum_last_onder_de_vooras_sen_tezamen_koppeling;api_gekentekende_voertuigen_assen;api_gekentekende_voertuigen_brandstof;api_gekentekende_voertuigen_carrosserie;api_gekentekende_voertuigen_carrosserie_specifiek;api_gekentekende_voertuigen_voertuigklasse;vervaldatum_apk;afstand_hart_koppeling_tot_achterzijde_voertuig;afstand_voorzijde_voertuig_tot_hart_koppeling;lengte;breedte;technische_max_massa_voertuig;volgnummer_wijziging_eu_typegoedkeuring;maximum_massa_samenstelling;vervaldatum_apk_dt;subcategorie_nederland;aantal_zitplaatsen;cilinderinhoud;toegestane_maximum_massa_voertuig;laadvermogen;aanhangwagen_autonoom_geremd;aanhangwagen_middenas_geremd;type;maximum_massa_trekken_ongeremd;vervaldatum_tachograaf;vervaldatum_tachograaf_dt;oplegger_geremd;typegoedkeuringsnummer;variant;uitvoering;aantal_rolstoelplaatsen;maximum_ondersteunende_snelheid;aantal_staanplaatsen;registratie_datum_goedkeuring_afschrijvingsmoment_bpm;registratie_datum_goedkeuring_afschrijvingsmoment_bpm_dt;maximale_constructiesnelheid;maximum_trekken_massa_geremd;hoogte_voertuig;hoogte_voertuig_minimum;hoogte_voertuig_maximum;verticale_belasting_koppelpunt_getrokken_voertuig;type_gasinstallatie;bruto_bpm;zuinigheidsclassificatie;catalogusprijs
495;00MA40;Personenauto;VOLVO;P 120 E;19910628;Niet geregistreerd;BLAUW;Niet geregistreerd;4;1071;1171;19640617;19640617;Geen verstrekking in Open Data;Ja;4;4;M1;r. op schutbord onder motorkap;0.00;260;Nee;Nee;Nee;2020;Geen oordeel;01;Ja;1991-06-28T00:00:00.000;1964-06-17T00:00:00.000;1964-06-17T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
496;00MA62;Personenauto;VOLVO;P 13134;20190322;sedan;ROOD;Niet geregistreerd;4;1156;1256;19670626;19670629;Geen verstrekking in Open Data;Ja;2;4;M1;0;0.10;260;Nee;Nee;Nee;2019;Logisch;00;Ja;2019-03-22T00:00:00.000;1967-06-26T00:00:00.000;1967-06-29T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;0;0;0;1660;0;0;0;0;5;1987;1660;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
497;00NBL1;Personenauto;VOLVO;XC60 3.0 T6 SUMMUM;20191002;stationwagen;GRIJS;Niet geregistreerd;6;1950;2050;20090308;20100728;Geen verstrekking in Open Data;Ja;4;4;M1;by voorzitting r.;0.11;277;Nee;Nee;Nee;2022;Geen oordeel;05;Ja;2019-10-02T00:00:00.000;2009-03-08T00:00:00.000;2010-07-28T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230926;0;0;0;0;2440;0;0;2023-09-26T00:00:00.000;0;5;2953;2440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23483;0;0
498;00NBV1;Personenauto;VOLVO;V50;20170721;MPV;ZWART;Niet geregistreerd;4;1280;1380;20100810;20100810;Geen verstrekking in Open Data;Ja;4;4;M1;midden op schutbord onder motorkap;0.06;264;Nee;Nee;Nee;2022;Logisch;00;Ja;2017-07-21T00:00:00.000;2010-08-10T00:00:00.000;2010-08-10T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230523;0;0;452;0;1900;0;3200;2023-05-23T00:00:00.000;0;5;1560;1900;0;0;0;M;690;0;0;0;e4*2001/116*0076*21;MW84;MW84E1??;0;0.00;0;0;0;0;1300;0;0;0;0;0;7171;A;35600
499;00NDG2;Personenauto;VOLVO;S40;20200903;sedan;GRIJS;Niet geregistreerd;4;1260;1360;20100816;20100816;Geen verstrekking in Open Data;Ja;4;4;M1;midden op schutbord onder motorkap;0.08;264;Nee;Nee;Nee;2022;Logisch;00;Ja;2020-09-03T00:00:00.000;2010-08-16T00:00:00.000;2010-08-16T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230902;0;0;448;0;1850;0;3200;2023-09-02T00:00:00.000;0;5;1999;1850;0;0;0;M;650;0;0;0;e4*2001/116*0076*21;MS43;MS4352??;0;0.00;0;0;0;0;1350;0;0;0;0;0;6793;D;32349
500;00NDX7;Personenauto;VOLVO;V70;20190621;stationwagen;BLAUW;Niet geregistreerd;5;1590;1690;20100819;20100819;Geen verstrekking in Open Data;Ja;4;4;M1;onder r. voorzitting;0.08;282;Nee;Nee;Nee;2022;Logisch;00;Ja;2019-06-21T00:00:00.000;2010-08-19T00:00:00.000;2010-08-19T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230807;0;0;482;0;2310;0;4110;2023-08-07T00:00:00.000;0;5;2400;2310;0;0;0;B;750;0;0;0;e9*2001/116*0065*09;BW72;BW7240??;0;0.00;0;0;0;0;1800;0;0;0;0;0;13879;D;48994
501;00NFS5;Personenauto;VOLVO;V50;20150225;MPV;ZWART;Niet geregistreerd;4;1280;1380;20100827;20100827;Geen verstrekking in Open Data;Ja;4;4;M1;midden op schutbord onder motorkap;0.06;264;Nee;Nee;Nee;2022;Logisch;00;Ja;2015-02-25T00:00:00.000;2010-08-27T00:00:00.000;2010-08-27T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20221219;0;0;452;0;1900;0;3200;2022-12-19T00:00:00.000;0;5;1560;1900;0;0;0;M;690;0;0;0;e4*2001/116*0076*21;MW84;MW84E1??;0;0.00;0;0;0;0;1300;0;0;0;0;0;6501;A;32020
502;00NHP8;Personenauto;VOLVO;XC70;20200617;stationwagen;GRIJS;Niet geregistreerd;5;1711;1811;20100914;20100914;Geen verstrekking in Open Data;Ja;4;4;M1;onder r. voorzitting;0.08;282;Nee;Nee;Nee;2022;Logisch;00;Ja;2020-06-17T00:00:00.000;2010-09-14T00:00:00.000;2010-09-14T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230621;0;0;484;0;2400;0;4500;2023-06-21T00:00:00.000;0;5;2400;2400;0;0;0;B;750;0;0;0;e9*2001/116*0065*10;BZ70;BZ7056??;0;0.00;0;0;0;0;2100;0;0;0;0;0;21791;D;85799
503;00NJD1;Personenauto;VOLVO;S60;20160527;sedan;BLAUW;Niet geregistreerd;5;1499;1599;20100920;20100920;Geen verstrekking in Open Data;Ja;4;4;M1;r. bodemplaat by voorzitting;0.08;278;Nee;Ja;Nee;2022;Geen oordeel;07;Ja;2016-05-27T00:00:00.000;2010-09-20T00:00:00.000;2010-09-20T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230519;0;0;463;0;2110;0;3710;2023-05-19T00:00:00.000;0;5;1984;2110;0;0;0;F;750;0;0;0;e9*2007/46*0023*01;FS52;FS5250??;0;0.00;0;0;0;0;1600;0;0;0;0;0;10971;C;46739
504;00NJL9;Personenauto;VOLVO;S60;20211220;sedan;GRIJS;Niet geregistreerd;4;1445;1545;20101005;20101005;Geen verstrekking in Open Data;Ja;4;4;M1;r. bodemplaat by voorzitting;0.10;278;Nee;Nee;Nee;2021;Logisch;00;Ja;2021-12-20T00:00:00.000;2010-10-05T00:00:00.000;2010-10-05T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20221005;0;0;463;0;2040;0;3840;2022-10-05T00:00:00.000;0;5;1999;2040;0;0;0;F;750;0;0;0;e9*2007/46*0023*02;FS44;FS4451??;0;0.00;0;0;0;0;1800;0;0;0;0;0;9464;C;43839
505;00NKS1;Personenauto;VOLVO;V70;20190829;stationwagen;GRIJS;Niet geregistreerd;5;1589;1689;20101001;20101001;Geen verstrekking in Open Data;Ja;4;4;M1;onder r. voorzitting;0.07;282;Nee;Nee;Nee;2022;Logisch;00;Ja;2019-08-29T00:00:00.000;2010-10-01T00:00:00.000;2010-10-01T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20231001;0;0;482;0;2310;0;3910;2023-10-01T00:00:00.000;0;5;1984;2310;0;0;0;B;750;0;0;0;e9*2001/116*0065*10;BW52;BW5250??;0;0.00;0;0;0;0;1600;0;0;0;0;0;13466;C;57735
506;00NLB9;Personenauto;VOLVO;C30;20160111;coupe;WIT;Niet geregistreerd;4;1175;1275;20101001;20101001;Geen verstrekking in Open Data;Ja;2;4;M1;midden op schutbord onder motorkap;0.06;264;Nee;Nee;Nee;2021;Logisch;00;Ja;2016-01-11T00:00:00.000;2010-10-01T00:00:00.000;2010-10-01T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20221006;0;0;427;0;1700;0;2900;2022-10-06T00:00:00.000;0;4;1596;1700;0;0;0;M;600;0;0;0;e4*2001/116*0076*22;MK20;MK2042??;0;0.00;0;0;0;0;1200;0;0;0;0;0;4611;D;22020
507;00NLX5;Personenauto;VOLVO;V50;20160603;MPV;GRIJS;Niet geregistreerd;4;1280;1380;20101008;20101008;Geen verstrekking in Open Data;Ja;4;4;M1;midden op schutbord onder motorkap;0.06;264;Nee;Nee;Nee;2022;Logisch;00;Ja;2016-06-03T00:00:00.000;2010-10-08T00:00:00.000;2010-10-08T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230615;0;0;452;0;1900;0;3200;2023-06-15T00:00:00.000;0;5;1560;1900;0;0;0;M;690;0;0;0;e4*2001/116*0076*22;MW84;MW84E1??;0;0.00;0;0;0;0;1300;0;0;0;0;0;7119;A;35325
508;00NLZ9;Personenauto;VOLVO;XC60;20171121;stationwagen;GRIJS;Niet geregistreerd;5;1618;1718;20090915;20110817;Geen verstrekking in Open Data;Ja;4;4;M1;r. bodemplaat v. voorzitting;0.08;277;Nee;Ja;Nee;2021;Geen oordeel;05;Ja;2017-11-21T00:00:00.000;2009-09-15T00:00:00.000;2011-08-17T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20221120;0;0;463;0;2505;0;4005;2022-11-20T00:00:00.000;0;5;2400;2505;0;0;0;D;750;0;0;0;e9*2001/116*0068*02;DZ72;DZ7241??;0;0;0;0;0;0;1500;0;0;0;0;0;12442;B;0
509;00NNB9;Personenauto;VOLVO;V70;20140618;stationwagen;GRIJS;Niet geregistreerd;5;1574;1674;20101008;20101008;Geen verstrekking in Open Data;Ja;4;4;M1;onder r. voorzitting;0.07;282;Nee;Nee;Nee;2022;Logisch;00;Ja;2014-06-18T00:00:00.000;2010-10-08T00:00:00.000;2010-10-08T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230327;0;0;482;0;2300;0;3900;2023-03-27T00:00:00.000;0;5;1984;2300;0;0;0;B;750;0;0;0;e9*2001/116*0065*10;BW52;BW5251??;0;0.00;0;0;0;0;1600;0;0;0;0;0;11876;B;53054
510;00NNJ1;Personenauto;VOLVO;C30;20200627;coupe;GRIJS;Niet geregistreerd;4;1175;1275;20101014;20101014;Geen verstrekking in Open Data;Ja;2;4;M1;midden op schutbord onder motorkap;0.06;264;Nee;Nee;Nee;2022;Logisch;00;Ja;2020-06-27T00:00:00.000;2010-10-14T00:00:00.000;2010-10-14T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230802;0;0;427;0;1700;0;2900;2023-08-02T00:00:00.000;0;4;1596;1700;0;0;0;M;600;0;0;0;e4*2001/116*0076*22;MK20;MK2042??;0;0.00;0;0;0;0;1200;0;0;0;0;0;4389;D;20829
511;00NNS9;Personenauto;VOLVO;V50;20180423;MPV;ZWART;Niet geregistreerd;4;1280;1380;20101014;20101014;Geen verstrekking in Open Data;Ja;4;4;M1;midden op schutbord onder motorkap;0.06;264;Nee;Nee;Nee;2022;Onlogisch;04;Ja;2018-04-23T00:00:00.000;2010-10-14T00:00:00.000;2010-10-14T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230531;0;0;452;0;1900;0;3200;2023-05-31T00:00:00.000;0;5;1560;1900;0;0;0;M;690;0;0;0;e4*2001/116*0076*22;MW84;MW84E1??;0;0.00;0;0;0;0;1300;0;0;0;0;0;5719;A;31177
512;00NPH8;Personenauto;VOLVO;V70;20120713;stationwagen;BLAUW;Niet geregistreerd;4;1552;1652;20101030;20101030;Geen verstrekking in Open Data;Ja;4;4;M1;onder r. voorzitting;0.06;282;Nee;Ja;Nee;2022;Logisch;00;Ja;2012-07-13T00:00:00.000;2010-10-30T00:00:00.000;2010-10-30T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230810;0;0;482;0;2270;0;3870;2023-08-10T00:00:00.000;0;5;1997;2270;0;0;0;B;750;0;0;0;e9*2001/116*0065*09;BW75;BW7541??;0;0.00;0;0;0;0;1600;0;0;0;0;0;11064;C;45994
513;00NRD1;Personenauto;VOLVO;S60;20180223;sedan;ROOD;Niet geregistreerd;5;1482;1582;20101028;20101028;Geen verstrekking in Open Data;Ja;4;4;M1;r. bodemplaat by voorzitting;0.10;278;Nee;Nee;Nee;2022;Geen oordeel;07;Ja;2018-02-23T00:00:00.000;2010-10-28T00:00:00.000;2010-10-28T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230222;0;0;463;0;2090;0;3690;2023-02-22T00:00:00.000;0;5;2400;2090;0;0;0;F;750;0;0;0;e9*2007/46*0023*02;FS70;FS7051??;0;0.00;0;0;0;0;1600;0;0;0;0;0;7862;B;52665
514;00NRJ1;Personenauto;VOLVO;XC60;20190603;stationwagen;ZWART;Niet geregistreerd;5;1640;1740;20101030;20101030;Geen verstrekking in Open Data;Ja;4;4;M1;r. bodemplaat v. voorzitting;0.07;277;Nee;Nee;Nee;2022;Logisch;00;Ja;2019-06-03T00:00:00.000;2010-10-30T00:00:00.000;2010-10-30T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230122;0;0;463;0;2505;0;4105;2023-01-22T00:00:00.000;0;5;1984;2505;0;0;0;D;750;0;0;0;e9*2001/116*0068*07;DZ52;DZ5250??;0;0.00;0;0;0;0;1600;0;0;0;0;0;14622;D;52964
515;00NSH4;Personenauto;VOLVO;XC70;20220915;stationwagen;GRIJS;Niet geregistreerd;5;1711;1811;20101113;20101113;Geen verstrekking in Open Data;Ja;4;4;M1;onder r. voorzitting;0.08;282;Nee;Nee;Nee;2022;Logisch;00;Ja;2022-09-15T00:00:00.000;2010-11-13T00:00:00.000;2010-11-13T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230307;0;0;484;0;2400;0;4500;2023-03-07T00:00:00.000;0;5;2400;2400;0;0;0;B;750;0;0;0;e9*2001/116*0065*10;BZ70;BZ7056??;0;0.00;0;0;0;0;2100;0;0;0;0;0;17938;D;65215
516;00NSK3;Personenauto;VOLVO;V50;20210903;stationwagen;ZWART;Niet geregistreerd;5;1383;1483;20050713;20101105;Geen verstrekking in Open Data;Ja;4;4;M1;midden op schutbord onder motorkap;0.07;264;Nee;Nee;Nee;2022;Geen oordeel;05;Ja;2021-09-03T00:00:00.000;2005-07-13T00:00:00.000;2010-11-05T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230209;0;0;451;0;1960;0;3460;2023-02-09T00:00:00.000;0;5;2435;1960;0;0;0;0;700;0;0;0;e4*2001/116*0076*06;MW66;MW6649??;0;0;0;0;0;0;1500;0;0;0;0;0;8159;E;0
517;00NSN3;Personenauto;VOLVO;V70;20160709;stationwagen;GRIJS;Niet geregistreerd;5;1546;1646;20010206;20110818;Geen verstrekking in Open Data;Ja;4;4;M1;midden tegen schutbord onder motorkap;0.11;276;Nee;Nee;Nee;2021;Geen oordeel;05;Ja;2016-07-09T00:00:00.000;2001-02-06T00:00:00.000;2011-08-18T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20221112;0;0;471;0;2110;1;3910;2022-11-12T00:00:00.000;0;5;2319;2110;0;0;0;0;500;0;0;0;e4*98/14*0040*02;SW53;SW53K2;0;0;0;0;0;0;1800;0;0;0;0;0;8139;D;0
518;00NSV3;Personenauto;VOLVO;C30;20211129;coupe;GRIJS;Niet geregistreerd;4;1234;1334;20101109;20101109;Geen verstrekking in Open Data;Ja;2;4;M1;midden op schutbord onder motorkap;0.08;264;Nee;Nee;Nee;2022;Logisch;00;Ja;2021-11-29T00:00:00.000;2010-11-09T00:00:00.000;2010-11-09T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230906;0;0;427;0;1750;0;3100;2023-09-06T00:00:00.000;0;4;1999;1750;0;0;0;M;650;0;0;0;e4*2001/116*0076*19;MK43;MK4352??;0;0;0;0;0;0;1350;0;0;0;0;0;5974;D;27824
519;00NTT9;Personenauto;VOLVO;XC60;20220816;stationwagen;GRIJS;Niet geregistreerd;5;1708;1808;20090923;20101125;Geen verstrekking in Open Data;Ja;4;4;M1;r. bodemplaat v. voorzitting;0.07;277;Nee;Ja;Nee;2022;Geen oordeel;05;Ja;2022-08-16T00:00:00.000;2009-09-23T00:00:00.000;2010-11-25T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230815;0;0;463;0;2505;0;4505;2023-08-15T00:00:00.000;0;5;2400;2505;0;0;0;D;750;0;0;0;e9*2001/116*0068*02;DZ80;DZ8046??;0;0;0;20220809;2022-08-09T00:00:00.000;200;2000;0;0;0;0;0;17751;E;0
520;00NVD1;Personenauto;VOLVO;V70;20180222;stationwagen;GRIJS;Niet geregistreerd;4;1558;1658;20101124;20101124;Geen verstrekking in Open Data;Ja;4;4;M1;onder r. voorzitting;0.09;282;Nee;Nee;Nee;2022;Logisch;00;Ja;2018-02-22T00:00:00.000;2010-11-24T00:00:00.000;2010-11-24T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230717;0;0;482;0;2240;0;4040;2023-07-17T00:00:00.000;0;5;1999;2240;0;0;0;B;750;0;0;0;e9*2001/116*0065*10;BW44;BW445B??;0;0.00;0;0;0;0;1800;0;0;0;0;0;11056;C;46325
521;00NVP6;Personenauto;VOLVO;V70;20160105;stationwagen;GRIJS;Niet geregistreerd;4;1558;1658;20101203;20101203;Geen verstrekking in Open Data;Ja;4;4;M1;onder r. voorzitting;0.09;282;Nee;Nee;Nee;2021;Logisch;00;Ja;2016-01-05T00:00:00.000;2010-12-03T00:00:00.000;2010-12-03T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20221230;0;0;482;0;2240;0;4040;2022-12-30T00:00:00.000;0;5;1999;2240;0;0;0;B;750;0;0;0;e9*2001/116*0065*10;BW44;BW445B??;0;0.00;0;0;0;0;1800;0;0;0;0;0;11101;C;46565
522;00NXF4;Personenauto;VOLVO;343 GL;20170330;hatchback;BLAUW;Niet geregistreerd;4;972;1072;19800425;20101201;Geen verstrekking in Open Data;Ja;2;4;M1;r. schroefveerkoker motorruimte;0.05;240;Nee;Nee;Nee;2020;Geen oordeel;05;Ja;2017-03-30T00:00:00.000;1980-04-25T00:00:00.000;2010-12-01T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20221227;0;0;0;0;1485;0;0;2022-12-27T00:00:00.000;0;5;1400;1485;0;0;0;0;486;0;0;0;0;0;0;0;0;0;0;0;0;900;0;0;0;0;0;0;0;0
523;00NXG9;Personenauto;VOLVO;V70;20220621;stationwagen;GRIJS;Niet geregistreerd;5;1556;1656;20030723;20101216;Geen verstrekking in Open Data;Ja;4;4;M1;midden tegen schutbord onder motorkap;0.07;276;Nee;Nee;Nee;2022;Geen oordeel;05;Ja;2022-06-21T00:00:00.000;2003-07-23T00:00:00.000;2010-12-16T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230303;0;0;471;0;2160;0;3960;2023-03-03T00:00:00.000;0;5;2401;2160;0;0;0;0;750;0;0;0;e4*2001/116*0040*07;SW79;SW7932A0;0;0;0;0;0;0;1800;0;0;0;0;0;12208;D;0
524;00NXR9;Personenauto;VOLVO;V60;20130813;stationwagen;BLAUW;Niet geregistreerd;4;1502;1602;20110121;20110121;Geen verstrekking in Open Data;Ja;4;4;M1;r. bodemplaat by voorzitting;0.09;278;Nee;Nee;Nee;2022;Logisch;00;Ja;2013-08-13T00:00:00.000;2011-01-21T00:00:00.000;2011-01-21T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230121;0;0;463;0;2140;0;3940;2023-01-21T00:00:00.000;0;5;1999;2140;0;0;0;F;750;0;0;0;e9*2007/46*0023*02;FW44;FW445B??;0;0.00;0;0;0;0;1800;0;0;0;0;0;9871;D;40544
